11.859661	11.859661	q
12.043510	12.043510	r
12.188943	12.188943	q
12.411209	12.411209	e
12.589571	12.589571	w
12.806348	12.806348	q
13.139821	13.139821	q
13.314450	13.314450	w
13.492959	13.492959	e
13.694752	13.694752	q
13.768484	13.768484	r
13.853858	13.853858	e
14.009083	14.009083	w
14.245802	14.245802	q
14.765806	14.765806	e
14.955957	14.955957	q
15.128645	15.128645	r
15.314916	15.314916	e
15.508947	15.508947	w
15.677755	15.677755	q
15.869846	15.869846	e
16.044475	16.044475	r
16.222984	16.222984	e
16.409254	16.409254	w
16.498509	16.498509	q
16.795377	16.795377	e
16.960304	16.960304	r
17.152395	17.152395	w
23.493349	23.493349	q
23.675738	23.675738	e
23.862009	23.862009	w
24.042458	24.042458	r
24.271415	24.271415	w
24.587687	24.587687	r
24.770077	24.770077	q
24.952466	24.952466	q
25.128625	25.128625	e
25.306796	25.306796	w
25.492289	25.492289	r
25.675341	25.675341	q
25.863275	25.863275	w
26.095141	26.095141	q
26.401020	26.401020	w
26.588954	26.588954	e
26.774447	26.774447	q
26.952618	26.952618	r
27.160077	27.160077	w
27.499334	27.499334	q
27.684827	27.684827	r
27.867879	27.867879	w
28.043609	28.043609	e
28.214458	28.214458	w
28.404833	28.404833	q
28.590326	28.590326	q
28.773378	28.773378	r
28.956430	28.956430	q
35.131394	35.131394	w
35.312005	35.631737	e
35.675669	35.675669	q
35.856281	36.285843	q
36.405438	36.405438	r
36.769101	36.769101	q
37.140087	37.140087	w
37.496429	37.496429	w
37.679481	37.679481	e
37.979687	37.979687	w
38.209113	38.423894	e
38.475149	38.475149	w
38.570336	38.838813	r
38.943763	38.943763	r
39.314749	39.314749	r
39.678412	39.678412	w
40.039636	40.039636	q
40.132382	40.132382	q
40.225129	40.400859	w
40.400859	40.539978	r
40.583911	40.723031	e
46.588026	46.588026	e
46.763756	46.763756	q
46.944368	46.944368	q
47.132301	47.132301	w
47.220166	47.220166	w
47.310472	47.310472	e
47.493524	47.493524	q
47.681458	47.681458	r
47.857188	47.857188	w
48.045122	48.045122	e
48.223293	48.223293	q
48.406345	48.406345	q
48.591838	48.591838	q
48.757806	48.757806	e
48.950621	48.950621	q
49.040926	49.040926	q
49.133673	49.133673	e
49.311844	49.311844	w
49.492455	49.492455	e
49.677948	49.677948	w
49.865882	49.865882	e
50.046494	50.046494	r
50.134359	50.134359	r
50.227105	50.227105	e
50.405276	50.405276	w
50.593210	50.593210	e
50.768940	50.768940	w
50.951992	50.951992	q
51.122841	51.122841	w
51.315656	51.315656	e
51.496268	51.496268	q
51.669557	51.669557	e
51.859932	51.859932	q
52.038102	52.038102	r
52.218714	52.218714	w
56.206813	56.206813	q
56.414272	56.414272	e
56.582680	56.582680	w
56.782818	56.782818	e
56.956107	56.956107	q
57.129397	57.129397	r
57.317330	57.317330	w
57.490620	57.490620	e
57.866487	58.042217	r
58.217947	58.217947	q
58.401000	58.401000	w
58.586493	58.586493	e
58.764664	58.764664	w
58.862291	58.862291	w
58.952597	58.952597	e
59.130768	59.130768	w
59.313820	59.313820	r
59.496873	59.496873	w
59.677484	59.677484	e
59.833689	59.833689	w
60.031385	60.031385	r
60.219319	60.219319	q
60.395049	60.395049	r
60.587864	60.587864	w
60.673289	60.673289	w
60.768476	60.768476	r
60.949087	60.949087	w
61.132140	61.132140	r
61.315192	61.315192	r
61.493363	61.493363	r
61.676415	61.676415	q
61.774043	61.774043	q
61.861908	61.861908	r
62.040079	62.040079	q
62.228013	62.228013	r
62.403743	62.403743	w
62.584354	62.584354	e
62.743000	62.743000	w
62.948018	62.948018	e
63.131071	63.131071	q
63.306801	63.306801	e
63.492294	63.492294	w
63.675346	63.675346	e
63.855958	63.855958	q
70.043125	70.187126	w
70.211533	70.497094	r
70.582519	70.582519	w
70.765571	70.765571	w
70.955945	70.955945	e
71.309847	71.309847	q
71.678392	71.678392	q
72.039615	72.039615	w
72.408160	72.408160	w
72.586331	72.586331	e
72.906062	72.906062	w
73.115962	73.115962	e
73.360032	73.360032	w
73.496711	73.496711	r
73.850612	73.850612	q
74.221598	74.221598	r
74.582821	74.890349	q
74.948926	74.948926	q
75.044113	75.044113	q
75.136860	75.136860	q
75.315030	75.315030	w
75.490761	75.490761	e
81.677928	81.677928	e
81.779295	81.779295	e
81.900385	81.900385	q
82.032763	82.032763	w
82.221582	82.221582	q
82.404243	82.404243	q
82.625899	82.625899	e
82.948724	82.948724	e
83.311994	83.311994	e
83.578803	83.578803	w
83.715286	83.715286	e
84.044692	84.044692	w
84.224274	84.224274	e
84.529052	84.529052	q
84.745577	84.745577	e
84.981600	84.981600	q
85.152973	85.152973	r
85.320242	85.320242	r
85.491615	85.491615	r
85.858990	85.858990	r
86.221234	86.514723	q
86.589635	86.589635	q
86.680965	86.680965	q
86.771270	86.771270	w
86.940591	86.940591	r
87.134540	87.134540	e
100.047137	100.047137	|
