0.058565	0.058565	e
0.649540	1.249882	r
1.256487	1.867294	r
4.850253	5.319363	e
5.446552	5.937191	q
6.058824	6.662467	w
9.652590	10.002320	w
10.254213	10.254213	e
10.563011	10.563011	q
10.845188	11.479735	r
14.444278	14.444278	e
14.753076	15.018212	r
15.344051	15.344051	w
15.652848	16.259177	r
19.251939	19.251939	q
19.555412	19.555412	w
19.858886	20.736000	r
24.048951	24.048951	w
24.379045	24.379045	q
24.655898	25.539765	e
28.856612	28.856612	e
29.154761	29.154761	q
29.447587	30.539294	r
33.341444	33.341444	q
33.664348	33.664348	r
33.949264	33.949264	w
34.563415	34.563415	e
34.873656	35.614436	r
38.469923	39.020759	e
39.020759	39.552602	w
39.653905	40.255393	r
43.275497	43.275497	w
43.851660	43.851660	e
44.453148	44.453148	w
44.617766	44.617766	w
44.769721	44.769721	w
45.048305	45.048305	e
48.062078	48.612914	e
48.612914	49.157419	r
49.252391	49.847548	r
52.848658	54.817741	r
57.641570	57.641570	e
57.958142	57.958142	w
58.262052	59.503017	r
62.147765	62.147765	e
62.448941	62.448941	w
62.735059	62.735059	q
63.322353	63.322353	e
63.683765	64.361412	r
67.234005	67.234005	e
67.556350	67.556350	q
67.860787	67.860787	w
68.147316	68.147316	e
68.451753	69.087489	r
71.757597	71.757597	e
72.044126	72.044126	w
72.366471	72.366471	q
72.957437	72.957437	e
73.279782	74.031920	r
76.800000	76.800000	|
2.454588	2.454588	e
3.045563	3.645906	r
3.652510	4.263317	r
7.246277	7.715386	e
7.842576	8.333214	q
8.454847	9.058490	w
12.048613	12.398344	w
12.650236	12.650236	e
12.959034	12.959034	q
13.241211	13.875759	r
16.840301	16.840301	e
17.149099	17.414235	r
17.740074	17.740074	w
18.048872	18.655201	r
21.647962	21.647962	q
21.951436	21.951436	w
22.254909	23.132023	r
26.444974	26.444974	w
26.775068	26.775068	q
27.051922	27.935788	e
31.252635	31.252635	e
31.550784	31.550784	q
31.843610	32.935317	r
35.737467	35.737467	q
36.060371	36.060371	r
36.345287	36.345287	w
36.959438	36.959438	e
37.269679	38.010460	r
40.865946	41.416783	e
41.416783	41.948625	w
42.049928	42.651416	r
45.671521	45.671521	w
46.247683	46.247683	e
46.849171	46.849171	w
47.013789	47.013789	w
47.165744	47.165744	w
47.444328	47.444328	e
50.458101	51.008937	e
51.008937	51.553443	r
51.648414	52.243571	r
55.244681	57.213764	r
60.037593	60.037593	e
60.354166	60.354166	w
60.658075	61.899041	r
64.543788	64.543788	e
64.844964	64.844964	w
65.131082	65.131082	q
65.718376	65.718376	e
66.079788	66.757435	r
69.630028	69.630028	e
69.952373	69.952373	q
70.256810	70.256810	w
70.543339	70.543339	e
70.847776	71.483513	r
74.153620	74.153620	e
74.440149	74.440149	w
74.762494	74.762494	q
75.353460	75.353460	e
75.675805	76.427944	r
