10.304255	10.304255	ц
10.547771	10.547771	в
11.041566	11.041566	ф
14.282862	14.282862	ц
14.539906	14.539906	ф
14.790186	14.790186	ы
15.040466	15.040466	в
18.280394	18.280394	в
18.529763	18.529763	ы
18.779133	18.779133	ф
19.028502	19.028502	ф
19.519197	19.519197	ц
22.033003	22.033003	ф
22.282372	22.282372	ы
22.773067	22.773067	ф
23.030481	23.030481	в
23.279850	23.279850	ы
23.786633	23.786633	ц
28.038107	28.038107	ф
28.525138	28.525138	ы
29.025698	29.025698	ф
29.275978	29.275978	ф
29.533022	29.533022	ы
30.033582	30.033582	ф
30.256804	30.256804	ц
30.520613	30.520613	в
30.757364	30.757364	ц
31.027937	31.027937	в
31.264688	31.264688	ф
31.535261	31.535261	в
82.050612	82.050612	END
8.295252	8.295252	w
8.545532	8.545532	d
9.039327	9.039327	a
12.289263	12.289263	w
12.559835	12.559835	a
12.786440	12.786440	s
13.040102	13.040102	d
16.278942	16.278942	d
16.535986	16.535986	s
16.782883	16.782883	a
17.033163	17.033163	a
17.533723	17.533723	w
20.037169	20.037169	a
20.285533	20.285533	s
20.779888	20.779888	a
21.033280	21.033280	d
21.294715	21.294715	s
21.781388	21.781388	w
24.031981	24.031981	a
24.530720	24.530720	s
25.037503	25.037503	a
25.286873	25.286873	a
25.532220	25.532220	s
26.035868	26.035868	a
26.265855	26.265855	w
26.509371	26.509371	d
26.746122	26.746122	w
27.023459	27.023459	d
27.266975	27.266975	a
27.490197	27.490197	d
82.050612	82.050612	END
