2.964650	2.964650	w
3.129233	3.129233	r
3.494971	3.494971	q
3.848518	3.848518	r
4.339217	4.339217	w
4.537326	4.537326	r
4.680573	4.680573	t
4.869538	4.869538	q
5.201750	5.201750	r
5.707689	5.707689	e
5.918867	5.918867	r
6.241936	6.241936	e
6.449188	6.449188	t
6.595484	6.595484	r
6.802735	6.802735	y
7.073991	7.073991	q
7.272100	7.272100	w
7.619551	7.619551	e
7.954811	7.954811	q
8.113298	8.113298	q
13.931932	13.931932	q
14.109362	14.109362	y
14.283928	14.283928	w
14.449873	14.449873	r
14.790384	14.790384	q
14.965254	14.965254	r
15.157061	15.157061	q
15.310076	15.310076	t
15.480331	15.480331	e
15.650587	15.650587	w
15.807912	15.807912	r
15.958771	15.958771	t
16.154351	16.154351	q
16.357322	16.357322	r
16.679902	16.679902	e
16.843004	16.843004	t
17.027853	17.027853	e
17.198204	17.198204	y
17.364931	17.364931	q
17.542531	17.542531	t
17.709257	17.709257	q
17.788996	17.788996	y
17.875984	17.875984	r
18.042710	18.042710	t
18.249306	18.249306	e
18.492147	18.492147	t
18.629878	18.629878	q
18.908963	18.908963	w
19.090188	19.090188	w
101.485714	101.485714	|
