11.859661	11.859661	q
12.043510	12.043510	r
12.188943	12.188943	q
12.589571	12.589571	w
12.806348	12.806348	q
13.139821	13.139821	q
13.492959	13.492959	e
13.694752	13.694752	q
13.853858	13.853858	e
15.128645	15.128645	r
15.314916	15.314916	e
15.677755	15.677755	q
16.044475	16.044475	r
16.222984	16.222984	e
16.409254	16.409254	w
16.795377	16.795377	e
17.152395	17.152395	w
23.493349	23.493349	q
23.675738	23.675738	e
24.042458	24.042458	r
24.271415	24.271415	w
24.587687	24.587687	r
25.306796	25.306796	w
25.492289	25.492289	r
25.863275	25.863275	w
26.095141	26.095141	q
26.774447	26.774447	q
26.952618	26.952618	r
27.160077	27.160077	w
27.867879	27.867879	w
28.043609	28.043609	e
28.214458	28.214458	w
28.590326	28.590326	q
28.956430	28.956430	q
35.131394	35.131394	w
35.312005	35.631737	e
35.675669	35.675669	q
36.405438	36.405438	r
36.769101	36.769101	q
37.140087	37.140087	w
37.496429	37.496429	w
37.679481	37.679481	e
38.209113	38.423894	e
38.943763	38.943763	r
39.314749	39.314749	r
39.678412	39.678412	w
40.039636	40.039636	q
40.132382	40.132382	q
46.588026	46.588026	e
46.763756	46.763756	q
46.944368	46.944368	q
47.220166	47.220166	w
47.310472	47.310472	e
47.681458	47.681458	r
47.857188	47.857188	w
48.406345	48.406345	q
49.492455	49.492455	e
49.677948	49.677948	w
49.865882	49.865882	e
50.046494	50.046494	r
50.134359	50.134359	r
50.593210	50.593210	e
50.768940	50.768940	w
50.951992	50.951992	q
51.122841	51.122841	w
51.315656	51.315656	e
51.669557	51.669557	e
52.038102	52.038102	r
52.218714	52.218714	w
56.206813	56.206813	q
56.414272	56.414272	e
56.582680	56.582680	w
56.782818	56.782818	e
56.956107	56.956107	q
57.129397	57.129397	r
57.317330	57.317330	w
57.490620	57.490620	e
57.866487	58.042217	r
58.217947	58.217947	q
58.401000	58.401000	w
58.862291	58.862291	w
58.952597	58.952597	e
59.130768	59.130768	w
59.496873	59.496873	w
59.677484	59.677484	e
59.833689	59.833689	w
60.031385	60.031385	r
60.219319	60.219319	q
60.587864	60.587864	w
60.673289	60.673289	w
60.768476	60.768476	r
61.132140	61.132140	r
61.315192	61.315192	r
61.493363	61.493363	r
61.774043	61.774043	q
62.040079	62.040079	q
62.228013	62.228013	r
62.584354	62.584354	e
62.743000	62.743000	w
62.948018	62.948018	e
63.131071	63.131071	q
63.492294	63.492294	w
70.043125	70.187126	w
70.211533	70.497094	r
70.765571	70.765571	w
71.309847	71.309847	q
72.039615	72.039615	w
72.408160	72.408160	w
72.586331	72.586331	e
72.906062	72.906062	w
73.115962	73.115962	e
73.496711	73.496711	r
74.221598	74.221598	r
74.582821	74.890349	q
74.948926	74.948926	q
75.044113	75.044113	q
75.315030	75.315030	w
75.490761	75.490761	e
81.677928	81.677928	e
81.779295	81.779295	e
81.900385	81.900385	q
82.221582	82.221582	q
82.404243	82.404243	q
82.625899	82.625899	e
82.948724	82.948724	e
83.311994	83.311994	e
83.715286	83.715286	e
84.044692	84.044692	w
84.224274	84.224274	e
84.529052	84.529052	q
84.745577	84.745577	e
85.152973	85.152973	r
85.320242	85.320242	r
85.491615	85.491615	r
86.221234	86.514723	q
86.589635	86.589635	q
86.680965	86.680965	q
86.940591	86.940591	r
87.134540	87.134540	e
100.047137	100.047137	|
17.679145	17.679145	q
17.862994	17.862994	r
18.052677	18.052677	q
18.230693	18.230693	e
18.602713	18.602713	q
18.959305	18.959305	q
19.312443	19.312443	e
19.587968	19.587968	r
19.673341	19.673341	e
19.854661	19.854661	w
20.065285	20.065285	q
20.585290	20.585290	e
20.948129	20.948129	r
21.134400	21.134400	e
21.328431	21.328431	w
21.689330	21.689330	e
21.863958	21.863958	r
22.272356	22.272356	w
22.779788	22.779788	r
29.312832	29.312832	q
29.681492	29.681492	w
29.861942	29.861942	r
30.090899	30.090899	w
30.589560	30.589560	q
30.771950	30.771950	q
31.126280	31.126280	w
31.311773	31.311773	r
31.682759	31.682759	w
32.408438	32.408438	e
32.593931	32.593931	q
33.504311	33.504311	r
33.687363	33.687363	w
33.863093	33.863093	e
34.224316	34.224316	q
34.592862	34.592862	r
40.950878	40.950878	w
41.131489	41.379578	e
42.224921	42.224921	r
42.588585	42.588585	q
42.959571	42.959571	w
43.498965	43.498965	e
43.873971	43.873971	w
44.044819	44.243378	e
44.294633	44.294633	w
44.763246	44.763246	r
45.134232	45.134232	r
45.859119	45.859119	q
45.951866	45.951866	q
46.220343	46.359462	r
46.403395	46.542515	e
52.407510	52.407510	e
52.583240	52.583240	q
53.039650	53.039650	w
53.129956	53.129956	e
53.500942	53.500942	r
54.225829	54.225829	q
54.411322	54.411322	q
54.577289	54.577289	e
54.953157	54.953157	e
55.131328	55.131328	w
55.311939	55.311939	e
56.046589	56.046589	e
56.224760	56.224760	w
56.588424	56.588424	w
56.942325	56.942325	w
57.135140	57.135140	e
57.315751	57.315751	q
57.857586	57.857586	r
58.038198	58.038198	w
62.233756	62.233756	e
62.402164	62.402164	w
62.602301	62.602301	e
62.948880	62.948880	r
63.310104	63.310104	e
63.685971	63.861701	r
64.037431	64.037431	q
64.681775	64.681775	w
64.772081	64.772081	e
64.950252	64.950252	w
65.316357	65.316357	w
65.496968	65.496968	e
66.214533	66.214533	r
66.407348	66.407348	w
66.768571	66.768571	w
67.134676	67.134676	r
67.312847	67.312847	r
67.495899	67.495899	q
67.859563	67.859563	q
68.047497	68.047497	r
68.562484	68.562484	w
68.767502	68.767502	e
69.126285	69.126285	e
69.311778	69.311778	w
69.494830	69.494830	e
75.862609	76.006610	w
76.402003	76.402003	w
77.497876	77.497876	q
77.859099	77.859099	w
78.227644	78.227644	w
78.725546	78.725546	w
78.935446	78.935446	e
79.179516	79.179516	w
79.670096	79.670096	q
80.041082	80.041082	r
80.402305	80.709833	q
80.863597	80.863597	q
80.956343	80.956343	q
81.134514	81.134514	w
87.497412	87.497412	e
87.719869	87.719869	q
87.852247	87.852247	w
88.041065	88.041065	q
88.445383	88.445383	e
89.131478	89.131478	e
89.398287	89.398287	w
90.043758	90.043758	e
90.348536	90.348536	q
90.801084	90.801084	q
91.139726	91.139726	r
91.311099	91.311099	r
92.040718	92.334207	q
92.409119	92.409119	q
92.500449	92.500449	q
92.760074	92.760074	r
